"","Meaning","NineEnd","Age"
"30194",3,0,31
"30195",4,1,29
"30196",4,0,32
"30199",2,0,35
"30200",2,0,53
"30201",3,0,25
"30202",2,0,40
"30204",3,0,63
"30205",3,1,39
"30206",3,0,56
"30207",2,0,47
"30208",3,1,59
"30209",2,0,28
"30210",3,0,63
"30211",2,0,47
"30212",2,0,35
"30213",2,0,48
"30214",3,0,27
"30215",4,1,39
"30216",3,0,62
"30220",4,0,54
"30221",3,0,43
"30223",3,0,43
"30225",4,1,29
"30226",3,0,51
"30228",4,0,48
"30229",2,0,38
"30230",3,0,37
"30231",4,0,53
"30233",4,0,35
"30234",4,0,27
"30236",4,0,36
"30237",3,0,48
"30238",3,0,61
"30240",2,0,31
"30241",3,0,46
"30242",2,0,62
"30243",3,0,53
"30245",3,0,47
"30246",3,0,36
"30247",3,0,25
"30248",1,0,48
"30249",2,0,31
"30250",2,0,63
"30251",3,0,28
"30252",3,1,49
"30253",2,0,56
"30255",4,0,47
"30256",3,0,37
"30257",4,0,27
"30258",4,0,28
"30259",4,0,41
"30260",1,0,42
"30261",3,1,49
"30262",2,0,44
"30263",4,1,39
"30265",4,1,29
"30266",2,0,33
"30269",4,0,51
"30270",4,0,38
"30271",2,1,29
"30272",2,0,54
"30273",4,0,52
"30274",3,0,42
"30276",2,0,57
"30277",3,0,38
"30278",4,0,56
"30279",3,0,45
"30280",3,0,42
"30282",3,1,39
"30283",4,0,31
"30284",3,0,61
"30285",4,0,44
"30286",3,0,26
"30287",4,0,53
"30288",4,0,35
"30290",4,1,59
"30291",4,0,46
"30293",4,0,63
"30295",3,0,33
"30296",4,0,64
"30297",4,1,29
"30298",1,0,30
"30299",2,0,26
"30301",3,0,47
"30302",2,0,47
"30303",4,1,29
"30304",3,0,50
"30306",4,0,35
"30307",3,0,62
"30308",1,1,29
"30309",3,0,56
"30310",1,0,26
"30311",1,0,36
"30312",2,0,62
"30313",2,0,61
"30315",2,0,46
"30316",1,0,48
"30317",2,0,46
"30319",4,0,41
"30321",4,0,47
"30322",4,0,41
"30323",4,0,61
"30324",4,0,26
"30325",4,0,42
"30326",4,0,51
"30327",4,0,48
"30328",4,0,41
"30329",4,0,27
"30330",2,0,37
"30331",4,0,51
"30332",4,0,41
"30333",4,0,25
"30334",3,0,55
"30335",4,0,28
"30337",4,0,31
"30338",3,0,36
"30340",3,0,32
"30341",2,0,51
"30342",3,0,33
"30343",3,0,34
"30344",3,0,26
"30346",3,0,48
"30347",2,0,56
"30348",3,1,49
"30350",3,0,48
"30351",2,0,48
"30354",2,0,61
"30355",4,0,28
"30356",3,0,28
"30357",2,0,28
"30358",3,0,51
"30359",3,0,27
"30360",4,0,26
"30361",4,0,43
"30363",4,0,38
"30364",4,0,38
"30365",3,0,63
"30367",3,0,48
"30368",4,0,37
"30369",4,0,48
"30370",3,0,51
"30373",4,0,48
"30374",4,0,31
"30377",4,0,50
"30380",4,0,28
"30381",2,0,42
"30384",2,0,50
"30385",1,0,36
"30386",4,0,48
"30388",1,0,45
"30389",4,0,34
"30390",,0,42
"30391",1,0,30
"30393",1,0,55
"30394",2,0,25
"30396",4,0,38
"30397",3,0,50
"30398",4,0,56
"30399",3,0,25
"30402",4,0,43
"30403",2,0,28
"30404",3,0,41
"30405",3,1,59
"30407",2,0,56
"30410",2,0,42
"30411",3,0,38
"30413",4,0,36
"30414",4,0,46
"30417",3,0,44
"30420",3,0,51
"30421",3,0,27
"30422",4,0,27
"30423",3,1,29
"30425",3,0,62
"30426",4,0,47
"30427",3,1,39
"30428",2,0,62
"30429",4,0,64
"30430",3,0,47
"30431",3,0,38
"30433",3,1,39
"30434",3,0,43
"30435",4,0,36
"30436",3,0,46
"30437",2,0,58
"30439",1,0,27
"30440",2,1,39
"30441",3,0,44
"30442",4,0,62
"30443",1,0,27
"30444",3,0,40
"30446",2,0,47
"30447",3,0,51
"30449",4,1,59
"30451",4,0,46
"30452",3,1,59
"30453",4,1,39
"30455",2,0,27
"30456",4,0,57
"30458",4,0,25
"30461",3,0,52
"30462",3,0,46
"30463",4,0,45
"30464",4,0,34
"30465",4,0,36
"30471",3,0,64
"30472",4,0,52
"30473",3,0,51
"30474",3,0,46
"30475",4,0,41
"30476",4,0,33
"30477",3,0,28
"30478",2,1,29
"30480",3,0,26
"30482",2,0,43
"30485",4,0,57
"30486",2,0,46
"30487",4,0,62
"30488",3,0,58
"30489",3,0,38
"30490",2,0,46
"30491",3,0,55
"30492",2,0,62
"30493",2,0,26
"30494",4,0,28
"30496",2,0,47
"30497",1,0,27
"30498",3,1,49
"30499",2,0,41
"30501",4,0,62
"30502",3,0,37
"30503",2,0,47
"30504",1,1,29
"30505",3,0,47
"30506",2,0,31
"30507",2,0,43
"30508",,0,28
"30509",,0,31
"30511",4,0,61
"30513",4,0,33
"30514",3,0,61
"30515",4,0,61
"30516",4,0,51
"30517",2,0,58
"30518",3,0,34
"30520",2,0,48
"30521",3,0,26
"30522",2,0,58
"30524",1,0,63
"30526",4,0,44
"30528",3,0,38
"30529",3,0,36
"30530",3,0,27
"30531",1,0,53
"30532",3,0,44
"30534",3,0,35
"30535",2,0,63
"30537",2,1,59
"30538",3,0,38
"30540",4,0,43
"30541",4,0,37
"30542",3,0,60
"30544",4,0,40
"30545",4,1,29
"30547",3,0,43
"30548",3,0,40
"30549",4,1,39
"30552",4,0,51
"30553",3,0,36
"30555",4,0,55
"30556",4,0,41
"30560",4,0,37
"30561",3,1,59
"30562",3,0,45
"30563",4,0,38
"30564",2,0,64
"30565",3,0,46
"30567",3,0,48
"30568",4,0,28
"30569",2,0,57
"30570",2,0,61
"30571",4,0,37
"30572",4,0,26
"30573",3,0,48
"30574",3,0,36
"30576",3,0,58
"30577",3,0,62
"30578",4,0,53
"30579",4,0,62
"30580",2,1,39
"30581",3,0,62
"30582",1,0,44
"30584",1,0,42
"30585",4,0,27
"30587",2,0,56
"30588",3,0,31
"30589",3,0,32
"30590",3,0,52
"30591",3,0,53
"30592",4,0,26
"30593",3,1,39
"30594",3,0,26
"30595",2,0,25
"30596",2,1,29
"30597",3,0,35
"30600",3,0,56
"30601",4,0,34
"30602",4,0,54
"30603",3,0,46
"30604",4,0,63
"30605",3,0,31
"30606",4,1,49
"30607",3,0,36
"30609",2,0,43
"30610",4,0,61
"30611",3,1,39
"30612",4,0,28
"30613",4,0,33
"30614",4,0,62
"30616",4,0,50
"30617",3,0,41
"30618",3,0,27
"30619",2,0,43
"30620",2,0,63
"30621",3,0,36
"30622",4,0,40
"30623",2,0,60
"30625",3,1,49
"30626",2,0,40
"30627",4,1,29
"30628",2,0,60
"30632",4,0,30
"30633",3,0,40
"30634",3,0,28
"30635",3,1,49
"30636",4,0,62
"30638",2,0,63
"30639",3,0,51
"30641",3,0,41
"30644",3,0,40
"30645",3,0,33
"30646",4,0,30
"30647",2,0,32
"30652",4,0,61
"30653",3,0,35
"30655",4,0,52
"30657",3,0,34
"30658",3,0,31
"30659",2,0,42
"30660",3,0,38
"30662",2,0,30
"30663",2,0,48
"30664",2,0,63
"30665",2,0,64
"30667",3,0,58
"30668",2,0,28
"30669",2,0,25
"30673",2,0,57
"30674",2,0,56
"30676",2,0,41
"30677",2,0,25
"30679",3,0,53
"30680",3,0,47
"30681",3,0,42
"30682",3,1,29
"30685",3,0,60
"30686",3,0,44
"30687",4,0,35
"30688",3,0,30
"30689",3,0,50
"30691",3,0,35
"30692",2,0,41
"30693",3,1,49
"30694",3,0,32
"30696",4,0,26
"30697",4,0,64
"30698",3,0,48
"30699",2,1,49
"30700",2,0,62
"30701",3,0,60
"30702",2,0,47
"30703",2,0,30
"30704",2,0,58
"30705",2,0,27
"30707",4,0,54
"30708",4,0,53
"30709",3,0,38
"30710",,0,61
"30711",2,0,44
"30712",3,0,32
"30713",3,0,45
"30714",3,0,52
"30715",2,0,54
"30716",2,0,51
"30717",4,0,55
"30718",4,0,34
"30719",3,0,43
"30723",3,0,25
"30726",4,0,26
"30727",4,0,27
"30728",4,0,28
"30729",4,0,50
"30730",4,0,45
"30731",4,0,34
"30733",4,0,37
"30734",4,0,48
"30735",4,0,40
"30736",4,0,51
"30737",3,0,26
"30739",3,0,30
"30740",4,0,48
"30741",2,0,37
"30742",3,0,27
"30743",1,0,31
"30744",4,0,28
"30747",4,0,41
"30748",4,1,59
"30750",4,1,39
"30751",4,0,60
"30753",4,0,35
"30754",4,0,36
"30755",4,0,26
"30757",4,0,36
"30759",4,0,56
"30760",4,0,56
"30761",4,0,30
"30762",4,0,47
"30763",4,0,53
"30764",2,0,55
"30765",4,0,27
"30766",4,0,38
"30768",4,0,37
"30769",3,0,31
"30770",4,1,29
"30772",4,0,42
"30773",3,0,32
"30774",4,1,49
"30775",4,0,28
"30776",4,1,39
"30777",4,0,27
"30778",4,0,28
"30779",3,0,36
"30780",4,0,25
"30781",4,0,32
"30782",4,0,31
"30783",4,0,33
"30785",4,0,43
"30786",4,0,54
"30787",2,0,36
"30788",4,0,46
"30789",3,0,37
"30791",4,1,29
"30792",3,0,43
"30794",4,0,36
"30795",3,0,35
"30797",3,0,35
"30799",2,0,26
"30800",4,1,29
"30801",2,0,38
"30802",3,1,29
"30804",4,0,27
"30805",4,0,42
"30806",2,1,29
"30807",4,0,28
"30808",4,0,26
"30809",4,0,25
"30810",4,1,29
"30812",3,0,41
"30813",4,0,32
"30814",4,0,31
"30815",4,1,29
"30816",4,0,32
"30818",4,0,30
"30819",4,0,36
"30820",4,0,36
"30823",4,1,39
"30824",4,0,27
"30825",4,0,48
"30828",4,0,34
"30829",4,1,29
"30831",3,0,34
"30832",4,0,32
"30835",4,0,36
"30836",4,0,25
"30837",4,0,32
"30839",4,0,47
"30840",4,0,30
"30841",4,1,29
"30842",4,0,44
"30843",4,1,29
"30844",4,1,29
"30845",4,0,32
"30846",4,0,32
"30847",3,0,27
"30848",4,1,39
"30849",4,0,37
"30853",4,1,39
"30854",4,0,27
"30855",4,0,40
"30857",4,0,35
"30858",4,0,42
"30860",4,0,45
"30861",4,1,29
"30864",4,0,37
"30865",4,0,34
"30866",4,0,42
"30867",4,0,34
"30869",3,0,26
"30870",4,0,40
"30871",4,0,58
"30873",4,1,29
"30874",4,0,28
"30875",2,0,51
"30876",4,0,42
"30877",,0,57
"30879",3,0,38
"30880",4,0,32
"30881",3,0,37
"30882",3,0,38
"30885",3,1,29
"30886",4,0,52
"30887",4,0,27
"30889",4,0,31
"30891",3,0,42
"30892",4,0,35
"30894",4,0,32
"30898",4,0,26
"30900",4,0,28
"30901",4,0,27
"30902",4,0,38
"30904",4,0,28
"30905",4,1,29
"30906",3,0,34
"30907",3,0,25
"30908",4,0,28
"30909",4,1,39
"30910",4,0,37
"30913",4,1,39
"30914",3,0,30
"30915",4,0,35
"30916",4,0,28
"30917",4,1,29
"30918",3,0,28
"30919",4,0,36
"30920",4,0,30
"30921",4,0,38
"30922",4,0,33
"30924",3,1,49
"30925",4,1,29
"30926",4,0,27
"30928",4,1,29
"30931",4,1,29
"30933",4,0,57
"30934",4,0,36
"30935",4,0,27
"30937",4,0,42
"30938",4,0,25
"30939",3,0,38
"30940",4,0,37
"30941",3,0,25
"30942",4,0,42
"30943",4,0,32
"30944",4,0,32
"30945",4,0,63
"30947",4,0,31
"30948",4,0,58
"30949",4,0,28
"30950",4,0,42
"30951",4,1,39
"30953",4,0,58
"30955",3,0,55
"30956",3,1,29
"30957",1,1,29
"30959",3,0,36
"30960",4,1,39
"30961",4,0,43
"30962",4,0,31
"30963",4,0,51
"30965",4,0,58
"30967",4,0,51
"30968",3,0,32
"30969",3,0,46
"30970",1,0,28
"30971",4,0,56
"30972",4,0,30
"30973",4,1,59
"30974",4,0,48
"30975",4,1,49
"30976",4,0,45
"30977",3,0,40
"30978",4,0,36
"30979",4,0,28
"30980",3,0,27
"30982",4,1,39
"30983",4,0,28
"30984",4,1,29
"30987",3,0,25
"30989",4,0,27
"30993",4,0,31
"30996",4,0,34
"30997",4,0,28
"30998",4,0,26
"31000",4,0,37
"31001",3,0,26
"31002",4,1,29
"31003",2,0,27
"31004",4,0,25
"31005",3,0,37
"31008",3,0,37
"31011",3,1,39
"31012",3,0,27
"31013",3,0,38
"31015",4,0,32
"NA.32",,0,
"31019",2,0,56
"31021",4,0,33
"31022",3,0,58
"31024",3,0,41
"31025",4,0,61
"31026",3,0,26
"31027",4,1,29
"31028",4,0,28
"31029",4,0,26
"31030",4,0,55
"31031",4,0,26
"31032",4,0,52
"31033",4,0,41
"31034",4,0,33
"31035",4,0,28
"31036",4,0,57
"31037",4,0,27
"31038",4,0,42
"31039",4,0,31
"31042",3,0,28
"31043",4,1,29
"31044",4,0,48
"31045",4,1,29
"31046",2,0,35
"31047",4,0,28
"31048",4,0,30
"31050",4,0,52
"31051",2,0,28
"31052",4,0,28
"31053",4,1,29
"31055",4,0,25
"31056",4,0,36
"31057",4,0,46
"31059",4,1,39
"31060",4,0,38
"31061",4,0,46
"31062",4,0,63
"31063",4,0,28
"31064",4,1,39
"31065",4,0,47
"31066",1,0,28
"31068",4,0,47
"31069",3,0,36
"31070",3,0,32
"31071",4,0,26
"31072",4,0,30
"31073",3,0,45
"31074",4,0,42
"31076",4,0,43
"31077",3,0,26
"31078",4,0,51
"31079",4,0,38
"31080",4,0,42
"31081",3,0,33
"31082",3,0,38
"31084",4,1,29
"31085",4,0,54
"31086",4,1,39
"31087",4,1,39
"31088",4,0,25
"31089",4,0,31
"31091",3,1,29
"31092",4,0,33
"31093",3,1,29
"31095",2,0,26
"31096",1,0,35
"31097",4,0,28
"31098",4,0,50
"31099",4,0,30
"31101",4,0,25
"31102",4,1,29
"31103",4,1,39
"31105",,0,43
"31106",3,0,41
"31107",4,1,29
"31109",4,0,27
"31110",4,0,55
"31111",4,0,32
"31112",4,0,48
"31116",4,0,44
"31117",3,0,26
"31118",4,0,25
"31119",4,1,29
"31121",4,0,26
"31122",4,0,25
"31124",4,0,28
"31125",,0,26
"31126",4,0,52
"31127",2,0,58
"31128",4,0,30
"31130",4,0,44
"31132",4,0,30
"31134",4,0,32
"31136",4,1,29
"31137",3,0,28
"31138",4,0,27
"31139",4,0,28
"31141",4,0,34
"31142",4,0,28
"31143",4,1,29
"31144",3,1,29
"31145",3,0,42
"31146",4,0,36
"31147",3,0,51
"31148",3,0,43
"31149",3,1,39
"31150",3,0,40
"31153",3,0,44
"31154",4,0,46
"31155",4,0,34
"31156",4,1,39
"31157",4,1,49
"31158",4,1,29
"31159",4,0,27
"31160",3,1,29
"31161",4,0,31
"31163",4,0,36
"31164",,0,36
"31166",4,1,29
"31168",4,0,53
"31169",4,0,43
"31170",4,0,41
"31171",4,0,38
"31172",4,0,27
"31174",4,0,36
"31175",4,0,31
"31176",4,0,36
"31177",4,0,56
"31178",4,0,28
"31179",4,0,60
"31180",3,0,42
"31182",4,0,31
"31183",4,0,32
"31185",4,0,48
"31186",4,0,36
"31187",4,0,37
"31188",3,0,51
"31189",3,0,60
"31190",4,0,27
"31191",4,1,29
"31192",4,0,31
"31193",4,0,26
"31195",4,0,26
"31196",4,0,34
"31197",4,0,42
"31198",4,0,28
"31199",3,0,33
"31201",4,1,29
"31204",4,0,38
"31206",4,1,39
"31207",4,0,25
"31208",4,0,31
"31209",4,0,43
"31211",4,0,37
"31212",4,0,34
"31213",4,0,60
"31214",4,0,31
"31216",4,0,51
"31217",4,0,28
"31218",4,1,29
"31220",4,0,57
"31221",4,0,42
"31222",2,0,38
"31223",4,0,57
"31225",2,0,28
"31227",4,0,51
"31228",4,0,40
"31229",4,0,38
"31230",4,0,45
"31233",1,0,56
"31235",4,0,28
"31237",3,0,62
"31238",3,0,54
"31239",3,0,28
"31240",3,1,29
"31241",4,0,28
"31242",4,0,26
"31243",4,0,47
"31244",4,0,30
"31245",4,0,26
"31246",4,0,28
"31247",4,0,41
"31249",4,0,31
"31250",4,0,48
"31251",4,1,49
"31254",3,0,33
"31255",4,0,36
"31256",4,0,27
"31257",4,0,26
"31258",4,0,38
"31259",4,0,25
"31260",4,0,30
"31261",4,0,36
"31262",4,0,40
"31263",3,0,51
"31265",4,0,31
"31266",4,0,32
"31267",4,0,57
"31268",4,0,52
"31269",4,0,36
"31270",4,0,52
"31271",4,0,26
"31273",4,0,48
"31274",4,1,29
"31276",1,0,32
"31278",4,0,40
"31280",4,0,55
"31282",3,0,42
"31283",3,0,32
"31284",3,0,38
"31285",3,0,26
"31286",3,0,58
"31287",1,1,29
"31288",4,0,28
"31289",4,0,38
"31290",4,0,37
"31291",2,0,41
"31293",3,0,28
"31294",2,0,42
"31295",4,0,32
"31296",4,0,57
"31298",3,0,31
"31299",4,0,28
"31300",4,0,42
"31301",3,0,40
"31302",2,0,28
"31305",3,0,38
"31306",4,0,62
"31307",4,1,39
"31308",4,0,31
"31309",4,0,28
"31310",4,0,43
"31312",4,0,60
"31313",4,0,43
"31314",3,0,63
"31317",4,0,28
"31318",3,1,39
"31319",4,0,48
"31320",4,0,54
"31321",1,0,52
"31323",4,1,29
"31324",4,0,27
"31325",4,0,31
"31326",4,0,61
"31329",4,0,27
"31330",4,0,27
"31331",3,0,25
"31332",3,0,51
"31333",3,0,48
"31335",4,0,42
"31337",3,0,28
"31338",1,1,29
"31339",4,0,30
"31340",3,0,50
"31341",4,1,29
"31342",4,0,36
"31343",4,0,33
"31344",4,0,27
"31345",4,1,39
"31346",4,0,44
"31347",4,0,30
"31348",4,0,25
"31349",1,0,32
"31351",3,0,27
"31352",4,0,52
"31354",3,0,51
"31355",2,1,29
"31356",4,0,30
"31357",4,0,33
"31358",3,0,38
"31362",1,0,33
"31363",4,0,30
"31364",1,0,25
"31365",3,0,47
"31366",4,0,50
"31367",4,0,53
"31368",4,0,46
"31371",4,0,33
"31373",4,0,52
"31375",3,0,62
"31376",3,0,50
"31378",4,0,27
"31380",4,0,35
"31381",4,0,28
"31382",4,0,41
"31384",4,0,61
"31385",4,0,46
"31388",4,0,34
"31389",2,0,53
"31390",3,0,50
"31393",4,1,49
"31395",4,1,29
"31396",4,0,27
"31397",4,1,59
"31398",4,0,26
"31399",4,0,40
"31403",3,0,26
"31405",4,0,43
"31407",4,0,31
"31408",4,0,47
"31409",4,0,33
"31410",2,1,29
"31411",4,0,46
"31412",3,0,25
"31413",4,0,37
"31414",4,0,48
"31415",4,0,33
"31416",2,0,26
"31417",2,1,29
"31419",4,0,46
"31420",4,1,29
"31421",4,1,29
"31422",4,0,30
"31423",4,0,31
"31424",4,0,33
"31425",4,0,25
"31426",4,0,35
"31427",4,0,28
"31428",4,0,26
"31429",4,0,25
"31430",4,0,28
"31431",4,0,45
"31432",2,0,45
"31433",1,0,31
"31438",3,0,38
"31439",4,0,34
"31441",4,0,40
"31442",4,0,28
"31443",4,0,47
"31444",4,0,25
"31445",4,0,28
"31446",4,0,32
"31448",4,0,48
"31449",4,0,27
"31450",4,0,27
"31451",4,0,41
"31452",4,1,59
"31453",3,1,29
"31454",4,1,29
"31456",4,0,32
"31457",4,0,38
"31458",3,1,29
"31459",4,0,32
"31460",4,0,46
"31462",3,0,30
"31463",4,0,30
"31464",4,0,52
"31465",4,0,27
"31468",4,1,39
"31470",4,0,40
"31471",4,0,30
"31472",4,1,29
"31473",4,0,31
"31474",3,0,51
"31475",4,0,53
"31476",4,0,33
"31477",4,1,39
"31478",3,0,28
"31479",4,0,34
"31481",4,0,30
"31482",3,1,29
"31484",3,0,32
"31485",3,0,26
"31486",4,0,30
"31487",4,0,26
"31488",3,0,30
"31489",2,0,28
"31490",4,1,29
"31491",4,0,54
"31493",3,0,62
"31494",3,0,41
"31495",3,0,28
"31496",3,0,38
"31497",4,0,28
"31499",4,0,32
"31500",3,0,30
"31501",3,0,25
"31503",4,1,39
"31504",3,0,28
"31506",3,0,40
"31507",4,0,31
"31508",4,0,26
"31509",4,0,28
"31510",3,1,29
"31511",3,0,41
"31512",4,0,57
"31513",4,0,28
"31514",4,0,58
"31516",3,0,26
"31517",4,0,37
"31519",4,0,28
"31520",4,1,59
"31521",4,0,26
"31523",4,0,48
"31524",3,0,32
"31526",4,0,58
"31527",1,0,37
"31528",4,1,29
"31531",3,0,37
"31532",2,0,36
"31533",4,0,45
"31535",4,0,48
"31536",3,0,30
"31539",3,1,29
"31540",4,0,28
"31541",3,0,42
"31543",3,0,43
"31544",4,1,29
"31545",4,0,45
"31546",3,0,42
"31549",4,0,32
"31550",4,0,40
"31552",4,0,40
"31553",3,0,44
"31554",4,0,40
"31555",4,0,25
"31556",4,0,54
"31560",4,0,31
"31561",3,0,34
"31563",4,0,26
"31564",3,0,26
"31565",4,0,30
"31567",3,0,35
"31569",3,0,32
"31571",4,0,32
"31572",4,0,28
"31574",4,0,47
"31575",4,1,59
"31576",4,0,50
"31577",4,0,62
"31578",4,0,58
"31579",4,1,39
"31581",3,0,30
"31582",3,0,27
"31583",4,0,40
"31584",1,0,42
"31585",1,0,47
"31586",1,0,54
"31587",1,1,29
"31588",4,0,34
"31589",4,0,58
"31590",3,1,39
"31591",3,0,25
"31592",3,0,31
"31594",1,1,49
"31596",1,0,45
"31597",2,1,39
"31599",4,0,53
"31600",4,0,35
"NA.33",,0,
"31602",4,0,28
"31603",3,0,48
"31604",4,1,39
"31606",3,0,32
"31607",4,1,29
"31608",4,0,30
"NA.34",,0,
"31611",2,0,36
"31612",4,0,28
"31613",4,0,32
"31614",4,0,44
"31616",4,0,53
"31617",3,0,27
"31618",4,0,50
"31619",3,0,44
"31620",4,0,28
"31622",4,0,28
"31623",4,1,39
"31624",4,0,38
"31625",4,0,47
"31627",3,0,25
"31628",4,0,31
"31629",4,0,33
"31630",4,0,37
"31631",4,0,28
"31632",4,0,47
"31634",4,1,29
"31636",4,0,32
"31637",4,0,26
"31639",4,0,28
"31640",4,0,42
"31641",4,0,47
"31642",4,0,36
"31643",4,0,62
"31644",4,0,30
"31645",2,0,28
"31646",3,0,31
"31647",3,0,27
"31648",4,0,35
"31649",2,0,50
"31650",4,1,29
"31651",4,0,31
"31652",4,0,45
"31653",4,0,27
"31654",4,0,51
"31657",4,0,28
"31658",4,0,38
"31659",4,0,27
"31661",4,0,37
"31662",4,0,43
"31663",4,0,32
"31664",2,0,28
"31665",4,0,36
"31666",2,0,53
"31668",4,0,25
"31669",2,0,38
"31670",3,0,51
"31671",4,0,48
"31672",4,0,26
"31673",4,0,32
"31674",4,0,38
"31675",4,0,36
"31676",3,0,28
"31677",4,0,25
"31678",4,1,29
"31680",4,0,38
"31681",4,0,38
"31682",3,0,34
"31683",4,0,51
"31684",4,0,33
"31687",4,0,34
"31688",4,0,33
"31689",4,0,41
"31690",4,0,31
"31692",4,0,51
"31693",3,0,28
"31694",4,0,41
"31696",4,0,25
"31698",3,0,31
"31700",4,0,42
"31701",1,0,43
"31702",4,0,26
"31705",3,0,37
"31707",3,0,42
"31708",3,0,44
"31709",1,0,44
"31710",4,0,38
"31711",4,1,29
"31712",3,0,41
"31713",4,0,43
"31716",4,0,26
"31717",4,0,33
"31718",3,0,31
"31719",4,1,39
"31722",4,0,48
"31723",4,1,29
"31724",4,1,29
"31725",4,0,37
"31726",4,0,32
"31729",4,0,31
"31731",4,0,32
"31732",4,0,37
"31733",4,0,26
"31735",3,0,51
"31736",4,1,39
"31737",4,0,38
"31739",4,0,37
"31741",4,0,58
"31744",4,0,40
"31745",4,0,37
"31746",4,0,26
"31749",4,0,25
"31752",1,0,42
"31753",4,0,31
"31755",4,0,48
"31756",4,0,34
"31761",3,0,35
"31763",3,0,32
"31765",4,0,30
"31767",4,0,51
"31769",4,0,41
"31771",4,1,29
"31772",4,0,27
"31773",4,0,25
"31776",2,0,38
"31777",2,0,42
"31779",3,0,28
"31780",3,0,37
"31781",4,0,25
"31783",4,0,28
"31784",4,1,39
"31785",4,0,28
"31786",3,0,28
"31787",4,1,29
"31788",4,1,39
"31789",3,0,28
"31790",3,0,45
"31791",3,0,36
"31792",4,0,38
"31793",4,0,42
"31794",2,0,28
"31795",4,0,33
"31796",4,1,29
"31797",4,0,38
"31798",3,0,36
"31799",4,0,30
"31800",4,0,32
"31801",4,0,31
"31802",4,0,25
"31803",4,0,27
"31806",2,0,28
"31808",2,0,26
"31809",3,0,41
"31811",4,0,27
"31812",3,0,43
"31815",4,0,25
"31816",4,0,38
"31822",1,1,59
"31823",4,0,56
"31824",4,0,47
"31825",4,0,58
"31826",4,0,30
"31827",4,0,38
"31829",3,0,40
"31830",4,0,42
"31831",4,1,59
"31832",4,0,56
"31835",4,1,59
"31836",4,0,32
"31841",4,0,30
"31842",4,0,40
"31843",4,0,30
"31844",4,0,27
"31845",3,1,29
"31846",3,0,35
"31847",3,0,27
"31848",4,0,31
"31850",4,0,33
"31852",4,0,28
"31853",4,0,41
"31854",4,0,30
"31857",4,0,54
"31858",4,0,32
"31860",4,0,38
"31861",3,0,32
"31862",4,0,32
"31863",4,0,27
"31864",2,0,30
"31865",4,0,43
"31866",4,0,36
"31867",3,0,25
"31868",4,0,51
"31870",3,0,31
"31871",4,0,30
"31873",4,0,43
"31874",4,0,55
"31875",4,1,39
"31876",3,0,55
"31880",4,0,63
"31881",4,0,52
"31882",3,0,30
"31883",4,1,39
"31884",3,0,40
"31885",3,1,59
"31887",4,0,50
"31888",,0,42
"31890",1,0,40
"31891",4,0,46
"31892",4,0,38
"31893",4,0,34
"31898",4,0,38
"31899",1,0,41
"31901",4,0,28
"31902",3,0,46
"31903",3,0,25
"31904",4,0,36
"31905",4,0,26
"31907",3,0,45
"31908",3,0,36
"31909",2,1,59
"31911",4,0,27
"31912",4,0,31
"31913",4,0,43
"31914",4,0,33
"31915",4,0,40
"31918",4,0,32
"31919",4,0,40
"31920",4,0,38
"31922",4,1,29
"31923",4,1,49
"31925",4,0,27
"31926",3,0,30
"31927",4,0,34
"31928",3,0,25
"31932",4,0,26
"31933",4,0,30
"31934",4,0,31
"31935",4,0,37
"31936",4,0,27
"31938",4,0,35
"31939",3,0,42
"31940",4,1,29
"31941",4,0,35
"31943",4,0,41
"31944",4,1,29
"31945",1,0,28
"31946",4,0,37
"31947",4,0,26
"31948",3,0,36
"31949",4,0,36
"31950",4,1,39
"31951",2,1,29
"31953",4,1,29
"31955",4,1,29
"31957",4,1,39
"31958",3,0,48
"31959",3,0,42
"31960",4,0,30
"31962",4,0,37
"31964",4,0,27
"31965",4,0,28
"31966",4,0,34
"31968",4,0,26
"31969",4,1,29
"31970",2,1,29
"31971",4,0,26
"31973",2,0,47
"31974",3,0,27
"31975",4,0,37
"31976",4,0,46
"31977",3,0,58
"31978",3,0,28
"31979",4,0,36
"31980",4,0,28
"31981",4,0,30
"31982",3,0,47
"31983",3,0,28
"31984",3,0,47
"31986",3,0,34
"31987",4,0,28
"31989",3,0,42
"31990",4,0,40
"31992",3,0,40
"31993",3,0,50
"31994",2,0,27
"31996",3,0,27
"31997",4,0,25
"31999",3,0,63
"32001",4,1,29
"32002",4,0,27
"32003",4,0,45
"32004",4,0,35
"32008",4,0,35
"32009",4,0,30
"32012",4,0,26
"32013",4,0,40
"32014",4,0,31
"32015",4,0,50
"32016",3,0,40
"32017",2,0,26
"32020",3,0,31
"32022",4,0,48
"32024",4,0,26
"32025",4,0,36
"32028",2,0,37
"32029",4,0,30
"32030",3,0,26
"32031",4,0,45
"32032",4,0,41
"32035",4,0,38
"32036",4,1,29
"32037",4,0,25
"32038",4,0,48
"32040",4,0,32
"32041",4,0,26
"32042",4,0,57
"32043",4,0,34
"32047",3,0,27
"32051",3,0,33
"32052",4,0,27
"32054",4,0,38
"32055",3,0,34
"32056",4,0,26
"32058",4,0,31
"32059",3,0,47
"32060",3,0,26
"32061",3,1,29
"32063",3,0,30
"32065",3,0,40
"32066",3,0,40
"32067",3,0,41
"32071",4,1,29
"32073",4,0,25
"32074",3,0,51
