"","Meaning","NineEnd","Age"
"60156",4,0,30
"60157",3,0,42
"60158",2,0,47
"NA.109",,0,
"60160",4,0,36
"60162",3,0,30
"60165",4,0,42
"60166",3,0,34
"60167",3,0,25
"60168",3,0,42
"60169",3,1,49
"60170",3,0,40
"60171",3,1,29
"60172",3,0,31
"60173",3,0,45
"60174",4,0,41
"60175",3,0,43
"60176",4,0,48
"60177",3,0,40
"60178",3,1,39
"60179",4,0,33
"60180",3,1,59
"60182",4,0,53
"60183",3,0,63
"60184",3,0,48
"60187",3,0,62
"60189",3,0,31
"60190",3,0,41
"60191",2,0,43
"60192",4,0,47
"60193",3,0,38
"60194",4,0,51
"60195",4,0,27
"60196",3,0,43
"60198",1,0,60
"60199",3,0,26
"60201",4,0,53
"60202",3,0,56
"60203",4,0,31
"60204",4,1,29
"60208",2,0,41
"60209",3,0,38
"60210",4,1,59
"60211",4,1,29
"60213",4,0,26
"60214",2,0,33
"60215",4,0,48
"60216",3,0,25
"60217",3,1,29
"60218",3,0,63
"60219",3,0,32
"60220",4,0,36
"60221",2,0,25
"60222",4,0,28
"60223",4,0,40
"60224",3,0,38
"60225",4,0,52
"60228",4,0,32
"60229",3,0,35
"NA.110",,0,
"60231",4,0,32
"60232",4,0,40
"60233",3,0,47
"60235",4,0,53
"60236",3,0,33
"60237",3,0,44
"60238",2,0,35
"60239",3,0,34
"60240",4,0,34
"60241",3,0,45
"60242",3,0,37
"60243",3,0,28
"60245",3,1,49
"60247",3,0,32
"60248",3,0,36
"60249",4,1,59
"60250",4,0,38
"60252",3,0,46
"60253",3,0,63
"60254",3,0,48
"60255",3,0,56
"60257",3,0,42
"60258",3,0,43
"60260",4,0,54
"60261",4,0,44
"60262",3,1,39
"60263",4,0,64
"60264",3,0,64
"60265",3,0,44
"60266",3,0,47
"NA.111",,0,
"60268",4,0,42
"60269",4,0,44
"60270",4,0,58
"60273",3,0,25
"60276",3,0,52
"60278",4,0,64
"60282",4,0,38
"60283",3,0,58
"60284",3,0,26
"60285",3,0,44
"60286",4,0,54
"60287",4,0,30
"60288",4,0,44
"60289",4,0,44
"60290",2,0,57
"60291",1,0,62
"60292",2,0,41
"60294",3,0,64
"60295",3,0,52
"60296",2,0,57
"60302",3,0,51
"60303",2,0,62
"60304",4,0,26
"60305",2,0,43
"60308",3,0,43
"60309",3,0,35
"60310",3,0,27
"60311",3,0,53
"60313",2,0,60
"60314",3,1,59
"60315",3,0,46
"60317",2,0,56
"60319",2,0,32
"60322",2,0,51
"60324",2,0,51
"60325",4,0,30
"60326",3,0,47
"60327",4,0,43
"60329",3,0,32
"60331",4,0,47
"60332",3,0,34
"60333",3,0,43
"60334",3,0,45
"60336",2,0,58
"60337",3,0,43
"60339",3,0,33
"60342",4,0,50
"60343",3,0,55
"60344",2,0,38
"NA.112",,0,
"60346",4,0,28
"60350",4,0,45
"60351",3,1,39
"60353",3,0,61
"60355",4,0,56
"NA.113",,0,
"60358",3,0,64
"60360",3,0,43
"60362",4,0,54
"60363",3,0,40
"60364",3,1,29
"60365",3,0,61
"60366",3,0,32
"60367",3,0,27
"60368",4,0,57
"60369",4,0,28
"60370",4,0,50
"60371",3,0,32
"60372",4,0,35
"60373",3,0,38
"60375",4,0,40
"60376",3,0,45
"60378",2,0,48
"60379",3,0,40
"60380",4,1,49
"60381",3,0,38
"60382",4,0,31
"60383",4,0,52
"60384",3,0,41
"60385",1,0,61
"60387",3,0,46
"60388",3,0,64
"60389",2,0,30
"60390",2,0,62
"60391",2,0,35
"60392",3,0,41
"60393",4,0,27
"60395",3,0,48
"60396",3,0,36
"60397",3,0,48
"60398",3,0,42
"60399",4,0,56
"60400",3,0,38
"60403",4,0,27
"60406",4,0,44
"60407",3,0,46
"60408",3,0,41
"60409",3,0,31
"60410",3,0,37
"60411",3,0,41
"60412",3,0,33
"60413",3,0,43
"60414",4,0,27
"60415",3,0,57
"60416",4,0,60
"60418",3,0,35
"60419",1,0,48
"60420",4,0,38
"60421",3,0,43
"60422",4,0,63
"60423",3,0,31
"60424",3,0,37
"60425",3,0,55
"60426",3,0,38
"60427",3,0,26
"60428",3,0,44
"60429",3,0,55
"60430",3,0,54
"60432",3,0,47
"60435",3,1,59
"60438",3,0,57
"60439",3,0,51
"60440",3,0,58
"60441",3,0,52
"60442",3,1,59
"60443",2,0,55
"60444",3,0,57
"60447",3,0,40
"60448",2,0,47
"60449",3,0,40
"60451",4,0,52
"60452",3,0,42
"60453",3,0,60
"60457",2,0,42
"60458",3,0,43
"60461",4,0,61
"60462",4,0,58
"60463",3,0,35
"60468",2,0,40
"60469",3,0,55
"60472",1,0,37
"60473",3,0,54
"60474",4,0,41
"60475",4,0,34
"60476",1,0,31
"60477",3,0,31
"60480",2,0,34
"60481",3,0,37
"60482",3,1,59
"60483",2,0,55
"60484",3,0,58
"60485",4,0,41
"60486",4,1,59
"60487",3,0,26
"60488",4,0,44
"60489",3,0,33
"60490",2,0,46
"60491",3,0,35
"60492",4,1,39
"60494",4,0,51
"60495",2,0,38
"60496",2,0,31
"60498",3,0,27
"60500",4,0,60
"60504",2,1,39
"60505",3,0,31
"60506",2,0,41
"60507",3,0,40
"60508",4,0,55
"60509",1,0,62
"60510",3,0,58
"60511",3,0,27
"60512",1,0,62
"60514",4,0,30
"60517",3,0,56
"60519",4,0,28
"60520",3,0,36
"60523",3,1,59
"60524",4,0,51
"60525",3,0,53
"60527",3,0,27
"60528",3,0,50
"60529",3,0,42
"60530",3,0,45
"60532",3,0,43
"60533",3,0,33
"60537",3,0,46
"60538",3,1,29
"60539",3,0,54
"60540",3,0,51
"60541",3,0,62
"60544",3,0,35
"60545",3,1,29
"60546",4,1,49
"60547",4,0,27
"60548",4,1,39
"60549",4,0,36
"60550",4,0,41
"60551",2,0,53
"60552",4,1,59
"60553",4,0,58
"60555",3,0,46
"60557",3,0,30
"60558",3,1,59
"60559",2,0,62
"60560",2,0,50
"60562",4,0,43
"60563",2,0,44
"60564",4,0,52
"60566",3,0,56
"60568",3,0,32
"60569",3,0,57
"60570",3,0,52
"60572",3,0,38
"60573",4,0,55
"60574",4,1,59
"60575",2,0,63
"60578",1,0,64
"60580",3,0,25
"60583",3,0,43
"NA.114",,0,
"60585",4,0,47
"60586",3,0,50
"60587",4,0,36
"60588",4,0,42
"60590",3,0,40
"60591",4,0,45
"60592",3,0,33
"60593",3,0,54
"60594",4,0,40
"60596",3,0,50
"60597",4,1,29
"60598",3,1,59
"60599",4,0,57
"60602",4,0,38
"60603",3,0,30
"60604",4,0,55
"60605",4,0,52
"60608",4,0,25
"60610",4,0,50
"60612",4,0,33
"60613",4,0,54
"60614",3,0,55
"60616",3,0,42
"60617",3,0,32
"60618",4,0,40
"60619",2,0,26
"60620",2,0,26
"60621",3,0,26
"60622",3,0,46
"60623",4,0,28
"60624",3,0,57
"60626",3,0,36
"60627",4,0,43
"60628",3,0,26
"60629",3,0,50
"60630",3,1,29
"60632",2,0,27
"60633",2,1,29
"60634",3,0,37
"60635",3,0,42
"60636",3,0,40
"60638",3,0,64
"60641",3,0,64
"60642",3,0,58
"60644",3,0,57
"60645",3,0,58
"60646",3,0,55
"60647",3,0,55
"60648",3,0,54
"60650",3,0,60
"60653",3,0,47
"60654",3,0,36
"60655",3,0,36
"60657",4,0,61
"60658",4,0,31
"60659",3,0,47
"60661",3,0,35
"60662",3,0,45
"60663",3,0,55
"60664",3,0,37
"60666",4,0,30
"60667",4,0,45
"60668",4,0,36
"60669",4,0,51
"60671",3,0,30
"60675",2,1,29
"60676",4,0,45
"60677",3,0,53
"60678",4,0,58
"60679",2,0,42
"60680",4,0,44
"60681",2,1,29
"60683",2,0,35
"60684",2,0,52
"60685",3,0,30
"60686",4,1,39
"60687",4,0,44
"60688",4,0,37
"60689",3,1,39
"60690",4,0,44
"60691",4,0,37
"60692",2,0,32
"60693",4,1,29
"60694",2,0,31
"60695",3,0,32
"60696",3,0,27
"60697",3,0,51
"60698",3,0,25
"60699",4,0,48
"60700",3,0,53
"60701",2,0,52
"60702",2,0,56
"60704",4,0,51
"60705",3,0,33
"60706",3,0,61
"60707",3,0,33
"60708",3,0,25
"60709",2,0,32
"60710",4,0,26
"60711",4,0,36
"60712",4,0,25
"60713",3,0,55
"60714",4,0,42
"60715",3,0,31
"60716",3,0,32
"60717",3,0,63
"60718",2,0,37
"60719",3,0,36
"60720",3,0,26
"60721",3,0,27
"60722",3,0,48
"60724",3,0,45
"60726",3,0,26
"60728",3,0,32
"60732",3,0,25
"60734",3,0,28
"60735",4,0,44
"60736",3,0,48
"60737",4,0,27
"60739",3,0,32
"60740",3,0,44
"60742",4,0,38
"60743",3,0,34
"60745",4,0,32
"60746",3,0,32
"60748",4,0,46
"60751",2,0,30
"60752",3,0,32
"60753",3,0,25
"60754",3,0,41
"60755",4,1,49
"60759",4,0,43
"60760",4,0,33
"60761",3,0,41
"60762",4,0,55
"60764",4,0,28
"60765",4,0,41
"60766",3,0,34
"60768",3,0,42
"60769",4,0,33
"60770",3,0,45
"60772",3,0,36
"60773",3,0,52
"60774",3,0,36
"60775",4,0,26
"60776",4,0,40
"60777",3,0,62
"60778",4,0,38
"NA.115",,0,
"60780",3,0,57
"60781",3,0,63
"60785",3,0,26
"60786",3,0,26
"60787",3,0,26
"60791",4,0,41
"60793",3,0,46
"60795",3,0,26
"60796",3,0,44
"60797",4,0,51
"60800",4,0,26
"60804",4,1,49
"60810",3,0,32
"60811",3,0,43
"60812",3,0,35
"60814",3,0,55
"60815",3,0,45
"60818",4,1,39
"60819",3,0,38
"60820",4,0,30
"60821",3,1,29
"60822",2,0,42
"60823",3,0,25
"NA.116",,0,
"60827",3,0,48
"60828",3,0,50
"60829",3,1,39
"60830",3,0,51
"60831",3,0,58
"60835",4,0,43
"60836",4,0,53
"60837",4,1,49
"60838",4,0,61
"60839",4,0,60
"60840",2,0,53
"60843",3,1,39
"60847",3,0,30
"60848",4,0,33
"60849",3,0,26
"NA.117",,0,
"60853",3,0,37
"60854",3,0,30
"60855",2,0,34
"60857",3,0,25
"60859",1,0,43
"60862",3,0,41
"60863",4,0,45
"60864",2,0,33
"60865",4,0,26
"60866",3,0,30
"60868",4,1,29
"60869",4,0,36
"60870",3,0,25
"60871",2,0,26
"60872",4,0,42
"60873",3,1,49
"60874",4,0,42
"60875",3,0,54
"60876",4,0,32
"60878",1,0,52
"60879",4,0,37
"60880",4,0,36
"60881",3,0,42
"60883",4,0,56
"60884",3,0,38
"60885",4,0,42
"60886",1,0,27
"60887",4,0,34
"60888",4,0,36
"60889",4,0,32
"60891",3,0,42
"60892",4,0,27
"60893",3,0,38
"60894",4,0,55
"60895",4,0,52
"60896",2,1,49
"60897",3,0,32
"60898",3,1,29
"60899",4,0,38
"60900",4,0,42
"60901",4,0,62
"60902",3,0,43
"60903",4,0,45
"60904",4,0,45
"60905",4,0,43
"60906",4,0,44
"60907",3,0,40
"60908",4,0,42
"60909",3,1,39
"60910",4,0,48
"60911",4,0,41
"NA.118",,0,
"60913",4,0,31
"60914",2,1,39
"60916",3,0,38
"60919",3,0,40
"60920",3,0,64
"60921",4,0,26
"60922",3,0,38
"60923",2,0,26
"60925",3,0,30
"60928",3,0,26
"60929",4,0,26
"60930",3,0,42
"NA.119",,0,
"60932",3,1,49
"60934",4,0,48
"60935",4,0,36
"60937",4,0,28
"NA.120",,0,
"60940",3,0,37
"NA.121",,0,
"NA.122",,0,
"60943",4,0,40
"60944",3,0,26
"60946",3,0,26
"NA.123",,0,
"NA.124",,0,
"60949",3,0,38
"60951",3,0,43
"NA.125",,0,
"60953",3,0,50
"60955",3,0,37
"60956",3,0,42
"60957",3,0,37
"60959",3,0,28
"NA.126",,0,
"NA.127",,0,
"60962",3,0,36
"60963",3,0,40
"60965",3,0,32
"60966",3,0,32
"NA.128",,0,
"60968",3,0,26
"60970",4,0,50
"60974",2,0,38
"60975",3,1,29
"60980",3,0,57
"60982",3,0,30
"60983",4,0,40
"60984",4,0,63
"60985",3,0,52
"60988",4,0,26
"60989",4,0,62
"60990",4,0,54
"60993",4,0,31
"60996",3,0,50
"60997",3,0,56
"60998",4,1,59
"60999",3,1,49
"61000",4,1,49
"61001",3,0,58
"61003",2,0,38
"61004",3,0,60
"61005",4,0,61
"61007",3,0,54
"61008",3,1,29
"61010",2,0,30
"61012",2,0,58
"61013",2,0,57
"61014",3,0,52
"61015",2,0,54
"61016",2,0,28
"61017",2,0,53
"61018",2,0,41
"61019",2,0,28
"61020",2,0,52
"61023",2,0,52
"61024",3,0,50
"61025",3,0,30
"61026",4,0,26
"61027",4,0,45
"61028",4,1,39
"61029",4,0,55
"61030",3,0,58
"61031",3,0,30
"61032",4,0,60
"61033",2,0,37
"61034",3,0,30
"61035",4,0,54
"61036",4,0,30
"61038",4,0,58
"61039",4,0,34
"61040",4,0,58
"61041",1,0,28
"61042",3,0,46
"61043",4,0,35
"61044",4,0,40
"61045",4,0,30
"61046",4,0,54
"61049",2,0,47
"61050",2,0,35
"61052",3,1,39
"61053",3,0,37
"61054",2,0,33
"61055",3,0,43
"61057",4,0,31
"61059",3,0,52
"61061",4,0,43
"61062",4,0,52
"61065",3,1,39
"61066",4,0,60
"61067",3,0,31
"61068",3,0,44
"61069",4,0,41
"61070",4,0,31
"61071",2,1,39
"61072",3,0,28
"61073",2,0,31
"61075",3,0,38
"61076",3,0,50
"61077",4,0,44
"61078",4,0,45
"61079",4,0,27
"61080",4,1,29
"61081",4,0,54
"61082",3,0,41
"61083",3,0,51
"61084",4,0,40
"61085",3,0,41
"61086",3,0,32
"61087",3,0,62
"NA.129",,0,
"61089",3,0,37
"61090",3,0,47
"61092",4,0,38
"61095",4,0,47
"61097",4,1,39
"61098",4,0,33
"61099",3,1,29
"61100",2,0,43
"61102",3,0,33
"61104",4,0,54
"61105",2,0,58
"61107",3,0,42
"61108",2,1,29
"61109",2,0,27
"61110",3,0,34
"61111",3,0,30
"61112",3,0,41
"61113",4,1,29
"61114",4,0,32
"61115",3,1,39
"61116",4,1,59
"61117",3,0,55
"61119",2,0,26
"61121",4,0,62
"61122",3,0,30
"61123",1,0,35
"61124",3,0,35
"61126",4,0,57
"61131",3,0,50
"61133",4,0,45
"61135",3,0,61
"61136",2,1,39
"61137",2,0,25
"61138",2,0,36
"61139",4,0,60
"61140",2,0,53
"61141",3,0,52
"61143",4,0,50
"61144",4,0,28
"61145",4,0,28
"61146",3,0,50
"NA.130",,0,
"61148",2,0,31
"61149",3,0,33
"61150",4,0,64
"61151",4,0,41
"61152",1,0,30
"61154",4,0,48
"61155",4,0,41
"61156",3,0,38
"61157",3,0,57
"61158",3,0,43
"61159",3,0,38
"61160",3,0,63
"61163",3,0,32
"61164",3,0,31
"61166",3,0,32
"61167",2,0,44
"61168",3,1,29
"61170",4,0,37
"61171",3,0,31
"61172",4,0,34
"61175",3,0,43
"61176",4,0,40
"61178",3,0,35
"61179",4,0,37
"61180",2,1,29
"61181",3,0,27
"61183",3,0,28
"61185",4,0,53
"61186",4,0,50
"61188",3,1,29
"61189",4,0,48
"61190",3,0,25
"61191",4,0,30
"61192",2,0,25
"61193",4,0,31
"61194",4,0,26
"61196",4,1,29
"61197",4,0,32
"61199",4,0,26
"61200",4,0,32
"61201",3,0,32
"61206",4,0,25
"61207",4,0,30
"61208",3,0,38
"61209",4,0,32
"61211",4,0,26
"61212",4,0,60
"61213",4,0,27
"61215",3,0,31
"61216",4,0,32
"61217",4,0,36
"61218",2,0,35
"61219",3,0,25
"61220",3,0,27
"61221",3,0,62
"61224",4,0,26
"61225",3,0,35
"61226",1,0,62
"61227",3,0,41
"61228",3,0,43
"61229",3,0,36
"61232",4,0,47
"61233",1,0,52
"61234",4,0,64
"61238",2,0,54
"61239",3,0,37
"61240",3,0,45
"61241",1,0,54
"61243",3,0,44
"61244",1,1,59
"61245",1,0,60
"61247",3,0,48
"61248",4,1,29
"61249",3,0,35
"61250",3,0,50
"61251",2,0,54
"61252",4,0,53
"61256",2,0,52
"61258",3,0,57
"61261",4,0,58
"61262",1,0,53
"61263",2,0,48
"61264",3,0,25
"61265",3,1,49
"61268",1,0,45
"61269",3,0,32
"61273",1,0,61
"61275",2,0,30
"61276",1,0,43
"61277",1,0,30
"61279",1,0,56
"61280",1,0,58
"61281",1,0,52
"61282",2,0,51
"61283",2,0,25
"61284",1,0,55
"61285",1,0,52
"61286",3,0,28
"61287",2,0,34
"61288",2,0,36
"61289",1,0,28
"61290",1,0,57
"61292",2,0,26
"61293",1,1,29
"61295",1,0,58
"61296",2,0,50
"61297",1,0,38
"61298",1,0,55
"61300",1,0,58
"61302",1,0,34
"61303",1,0,38
"61304",2,0,60
"61305",2,0,54
"61306",1,0,47
"61307",1,0,48
"61309",2,0,36
"61311",2,0,60
"61314",2,0,50
"61315",2,0,38
"61316",2,0,51
"61318",2,0,26
"61320",3,0,28
"61322",2,0,63
"61323",2,0,27
"61324",2,0,36
"61325",1,1,59
"61326",4,0,64
"61328",4,0,30
"61329",3,0,58
"61337",4,0,32
"61339",4,0,32
"61340",3,0,36
"61341",2,0,40
"61343",4,0,25
"61344",4,0,46
"61347",3,0,32
"61348",4,0,41
"61349",3,0,26
"61350",4,0,42
"61351",4,0,40
"61353",3,0,37
"61354",4,0,42
"61357",4,0,37
"61359",4,0,25
"61361",4,0,27
"61362",4,0,27
"61363",4,0,32
"61364",3,0,28
"61365",4,0,40
"61367",2,0,41
"61369",4,0,37
"61370",4,0,56
"61371",3,0,55
"61372",4,0,35
"61373",4,0,51
"61376",4,0,44
"61377",4,0,38
"61378",4,0,54
"61379",3,0,38
"61380",4,0,44
"61381",3,0,28
"61383",3,0,47
"61384",3,1,49
"61385",2,0,46
"61386",1,0,52
"61388",4,1,49
"61389",3,1,39
"61390",3,0,26
"61392",3,0,56
"61393",4,0,27
"61394",3,0,41
"61395",3,0,32
"61396",3,0,37
"61399",4,0,60
"61400",4,0,36
"61401",4,0,62
"61404",4,0,42
"61407",3,0,28
"61409",2,0,50
"61410",3,0,41
"61412",3,0,38
"61413",2,1,39
"61414",4,0,62
"61415",3,0,27
"61416",4,0,34
"61417",4,0,60
"61418",2,0,27
"61420",3,0,62
"61421",3,0,45
"61422",3,0,26
"61423",3,0,56
"61424",2,0,28
"NA.131",,0,
"61428",4,0,57
"61429",3,0,40
"61430",4,1,29
"61432",3,0,34
"61435",3,0,48
"61436",2,0,45
"61438",4,1,49
"61439",4,0,53
"61440",3,0,42
"61441",4,0,63
"61444",4,0,30
"61445",4,0,61
"61446",4,0,32
"61447",4,0,52
"61448",3,0,52
"61449",4,0,38
"61450",2,0,43
"61451",3,0,42
"61452",4,0,63
"61453",4,0,62
"61454",4,0,45
"61455",2,1,39
"61456",3,0,37
"61457",4,0,36
"61458",4,0,55
"61459",3,0,27
"61462",4,0,52
"61466",4,0,47
"61467",3,0,40
"61468",4,0,60
"61470",3,0,32
"61471",3,0,42
"61473",3,0,62
"61474",2,1,49
"61475",3,0,40
"61477",2,0,51
"61478",3,0,51
"61479",3,0,46
"61485",3,0,45
"61486",3,0,31
"61490",4,0,25
"61491",4,0,27
"61492",2,0,30
"61494",3,0,38
"61495",3,0,53
"61496",4,0,25
"61497",3,0,43
"61500",4,0,26
"61502",4,0,42
"61504",1,0,37
"61506",1,0,40
"61508",4,0,31
"61509",2,0,27
"61510",4,0,26
"61511",4,0,28
"61512",3,0,27
"61513",3,0,32
"61517",4,0,27
"61519",3,0,42
"61520",3,1,29
"61521",4,1,29
"61523",2,1,29
"61525",3,0,34
"61527",2,0,31
"61528",3,0,26
"61529",3,0,50
"61530",3,0,27
"61532",2,0,38
"61533",3,0,48
"61534",3,0,52
"61537",3,0,58
"61540",1,0,36
"61541",3,0,56
"61542",1,0,43
"61543",2,0,34
"61544",2,1,49
"61545",4,0,56
"61546",1,0,40
"61547",1,0,28
"61548",2,0,55
"61549",2,0,64
"61550",1,0,48
"61551",2,0,27
"61552",1,0,56
"61553",1,0,60
"61554",2,0,38
"61556",1,1,59
"61558",2,0,33
"61559",1,0,52
"61560",1,0,42
"61561",1,0,58
"61562",2,0,25
"61563",2,0,60
"61564",2,0,57
"61565",2,0,54
"61566",1,0,43
"61567",1,0,60
"61570",3,0,57
"61571",1,0,60
"61572",1,0,32
"61574",2,0,42
"61576",3,0,48
"61577",3,0,56
"61578",2,0,44
"61579",2,0,54
"61580",1,0,52
"61581",1,0,50
"61582",3,0,56
"61583",2,0,63
"61588",3,0,38
"61589",4,0,44
"61591",3,0,35
"61592",3,0,31
"61593",2,0,53
"61594",3,0,30
"61595",4,0,46
"61596",4,0,31
"61597",4,0,56
"61598",1,0,57
"61600",4,0,38
"61601",3,0,57
"61603",3,0,41
"61604",3,0,64
"61607",2,0,60
"61608",3,0,58
"61618",4,0,35
"61619",3,0,61
"61620",2,0,31
"61621",4,0,60
"61623",3,0,61
"61627",3,0,60
"61628",2,0,64
"61630",2,0,46
"61632",2,0,60
"61636",2,0,40
"61637",3,0,34
"61638",2,0,53
"61641",2,0,31
"61642",2,0,53
"61647",3,0,50
"61648",3,0,60
"61649",4,0,47
"61650",4,0,42
"61651",4,0,27
"61652",3,0,27
"61653",4,0,33
"61655",3,0,52
"61656",3,0,28
"61657",3,0,32
"61658",4,0,50
"61660",2,0,37
"61662",4,0,60
"61664",2,0,40
"61665",4,0,36
"61666",4,1,29
"61668",3,1,29
"61669",4,0,52
"61670",3,0,27
"61672",4,0,57
"61673",4,0,43
"61675",1,0,62
"61676",4,0,33
"61679",3,0,55
"61681",4,0,56
"61682",2,0,62
"61683",4,0,41
"61684",3,0,62
"61687",3,0,25
"61690",4,0,54
"61692",4,0,58
"61693",3,0,33
"NA.132",,0,
"61697",3,0,31
"61701",3,0,62
"61704",3,0,52
"61708",3,0,54
"61710",3,0,42
"61716",4,0,42
"61718",2,0,54
"61719",3,0,38
"61720",3,0,61
"61721",4,0,35
"61722",3,0,34
"61723",4,0,27
"61725",2,1,49
"61727",2,0,37
"61728",2,0,58
"61729",3,0,25
"61730",3,0,57
"61731",3,0,42
"61733",4,1,49
"61734",3,0,44
"61735",3,0,55
"61737",3,0,27
"61738",3,0,52
"61739",3,0,52
"61740",2,0,30
"61741",3,0,30
"61742",3,0,25
"61743",3,0,50
"61744",4,0,50
"61746",3,0,43
"61747",4,0,42
"61748",3,0,35
"61749",3,0,41
"61751",3,0,61
"61753",3,0,64
"61754",3,0,64
"61755",4,0,26
"61756",3,0,42
"61758",4,0,41
"61759",4,0,28
"61761",4,0,45
"61763",4,0,30
"61764",3,0,37
"61766",4,0,53
"61767",3,0,28
"61768",3,0,28
"61770",4,0,27
"61773",3,0,34
"61774",3,0,37
"61776",3,0,63
"61777",3,1,59
"61778",4,0,41
"61779",4,0,33
"61780",3,1,49
"61782",2,0,56
"61783",2,1,49
"61786",2,0,60
"61787",3,0,61
"61788",3,0,62
"61790",2,0,57
"61791",3,0,64
"61794",3,0,50
"61796",4,0,42
"61799",2,0,52
"61801",3,0,44
"61802",2,0,52
"61804",3,0,55
"61806",4,0,34
"61807",3,1,29
"61808",3,0,63
"61809",3,0,61
"61812",2,0,27
"61814",2,1,39
"61815",3,0,40
"NA.133",,0,
"61819",3,0,40
"61820",3,0,42
"61821",3,0,50
"NA.134",,0,
"61823",2,0,34
"61824",2,0,44
"61825",3,0,38
"61826",2,0,57
"NA.135",,0,
"61829",3,0,28
"61830",3,1,49
"61831",4,0,43
"61832",3,0,51
"61833",4,0,52
"61834",2,1,59
"61835",3,0,53
"61836",4,0,64
"61837",4,0,60
"61840",3,0,48
"61841",4,1,59
"61844",2,0,53
"61845",3,0,47
"61847",3,0,48
"61848",3,0,32
"61853",3,0,41
"61854",3,0,60
"61857",2,0,60
"61858",2,0,33
"61859",3,0,46
"61861",2,0,40
"NA.136",,0,
"61864",3,0,57
"61865",3,0,48
"61867",1,0,36
"61868",3,0,42
"61871",4,0,37
"61873",4,0,25
"61874",3,0,44
"61875",4,0,53
"61877",4,1,59
"NA.137",,0,
"61880",4,0,62
"61881",4,0,32
"61882",4,0,42
"61883",4,0,38
"61884",3,0,48
"61885",2,0,38
"61886",4,0,41
"61887",3,0,60
"61888",3,0,53
"61892",3,0,61
"61893",4,0,42
"61895",2,0,36
"61896",2,0,45
"61897",3,0,44
"61898",3,1,49
"61899",4,0,57
"61900",4,0,26
"61902",4,0,46
"61904",3,0,33
"61905",3,1,39
"61908",4,0,50
"61909",2,0,57
"61910",4,1,49
"61911",3,0,33
"61912",3,0,27
"61914",3,0,46
"61915",3,0,35
"61916",3,0,57
"61917",3,0,55
"61919",4,0,41
"61920",4,0,53
"61922",4,0,33
"61923",4,0,52
"61924",3,0,58
"61925",2,0,40
"61926",3,0,40
"61927",4,0,64
"61928",3,0,62
"61929",3,0,40
"61931",2,0,52
"61933",2,1,29
"61935",2,0,33
"61937",4,1,39
"61938",4,0,41
"61939",3,0,57
"61940",3,0,47
"61941",2,0,47
"61942",2,0,43
"61946",1,1,59
"61948",3,0,43
"61949",3,0,43
"61950",2,0,64
"61956",4,0,28
"61958",2,0,41
"61959",3,0,61
"61960",4,0,60
"61961",4,0,63
"61963",2,1,49
"61964",3,0,42
"61965",4,0,37
"61966",4,0,32
"61967",3,0,46
"61970",3,0,47
"61971",4,0,63
"61973",2,0,57
"61975",4,0,41
"61976",3,0,25
"61977",4,0,55
"61979",4,1,59
"61981",3,0,43
"61982",2,0,57
"61983",3,0,34
"61985",3,0,38
"61986",,0,64
"61987",4,0,58
"61990",4,0,63
"61991",3,0,61
"61993",3,0,53
"61994",4,0,46
"61995",3,0,47
"61996",3,0,63
"61997",3,0,43
"61998",3,0,63
"61999",2,0,42
"62000",4,0,41
"62001",3,0,36
"62002",1,1,59
"62003",4,0,41
"62004",3,0,64
"62007",4,0,63
"62008",4,0,51
"62011",1,0,61
"62012",4,0,34
"62016",3,0,37
"62022",4,0,64
"62023",2,0,38
"62024",4,0,41
"62025",4,0,26
"62026",3,0,46
"62027",3,0,34
"62028",4,0,58
"62029",2,0,44
"62031",3,0,56
"62032",3,0,33
"62034",4,0,30
"62036",4,0,48
"62038",2,0,52
"62039",3,0,38
"62040",4,0,55
"62041",4,0,55
"62042",4,0,36
"62043",4,0,53
"62044",3,0,27
"62045",3,0,61
"62047",3,0,50
"62049",3,0,63
"62051",3,0,56
"62052",3,0,44
"62053",4,0,53
"62054",4,0,61
"62055",3,0,57
"62056",3,0,62
"62057",2,0,28
"62059",4,0,34
"62061",3,0,47
"62062",3,0,60
"62063",3,0,56
"62064",3,0,53
"62067",2,0,54
"62068",2,0,53
"62070",3,0,27
"62071",3,1,29
"62072",1,0,58
"62073",2,0,45
"62074",4,0,46
"62075",3,0,38
"62076",2,0,45
"62078",4,0,40
"62080",3,0,32
"62081",1,0,25
"62082",4,0,45
"62083",3,0,61
"62084",3,0,27
"62086",3,0,54
"62088",2,0,40
"62089",4,0,61
"62091",3,0,52
"62093",4,0,38
"62095",4,1,49
"62096",3,0,42
"62097",3,0,30
"62100",4,0,30
"62101",2,0,37
"62103",1,1,39
"62104",3,0,57
"62105",4,0,50
"62106",3,0,58
"62107",2,1,29
"62108",3,1,59
"62110",1,0,57
"62111",3,0,27
"62114",3,0,53
"62115",3,0,52
"62117",2,0,61
"62118",4,0,47
"62119",4,1,39
"62121",1,0,64
"62122",1,1,59
"62123",3,0,44
"62124",4,0,40
"62127",3,0,58
"62128",3,0,61
"62130",3,0,57
"62132",3,0,54
"62134",2,0,38
"62138",4,1,49
"62139",4,0,62
"62140",2,0,50
"62142",4,0,58
"62143",3,0,54
"62144",3,0,34
"62145",1,0,45
"62146",3,0,55
"62147",4,0,26
"62148",3,0,46
"62149",3,0,47
"62150",3,0,60
"62153",3,0,25
"62154",3,1,29
"62156",3,0,44
"62157",4,0,60
